stamp,x,y,yaw,nearest_path_error_m,dist_to_path_end_m,request_file
74.106,4.046303991321148,0.8461352752006004,0.8286104595160785,1.2430066287978534,1.2749435206740614,lt_dwa_scout_bridge_request_74125000000.txt
74.426,4.051332895023885,0.8487416455006084,0.5571863923026129,1.2421333924943305,1.2729224865917192,lt_dwa_scout_bridge_request_74435000000.txt
74.726,4.076054840607405,0.8534638555574143,0.28074797726794537,1.231578582233288,1.2578057124643442,lt_dwa_scout_bridge_request_74740000000.txt
75.026,4.12939127656046,0.8551419265721268,-0.005994857959041026,1.2019080470969468,1.22033899548876,lt_dwa_scout_bridge_request_75041000000.txt
75.426,4.242219111516859,0.8313188089958508,-0.39896718560548144,1.117070859109688,1.1248656973792823,lt_dwa_scout_bridge_request_75432000000.txt
75.746,4.34717041382955,0.7675867688757532,-0.6928026507121228,1.0042517883695392,1.0076586308530286,lt_dwa_scout_bridge_request_75750000000.txt
76.026,4.440236088521554,0.668900613616216,-0.9174389134736135,0.8696672113738977,0.872217672080657,lt_dwa_scout_bridge_request_76041000000.txt
76.326,4.5277736078347575,0.5192463502359589,-1.1354305099210338,0.697210067860092,0.7018650423626799,lt_dwa_scout_bridge_request_76345000000.txt
76.726,4.608357896329767,0.2590227263490223,-1.3779275991026354,0.4384288757278818,0.46954904976213824,lt_dwa_scout_bridge_request_76741000000.txt
77.126,4.6313435917151295,-0.003784296572216226,-1.585821902217385,0.21164469239258477,0.3686758308732052,lt_dwa_scout_bridge_request_77138000000.txt
77.526,4.607787173169939,-0.23525779850656,-1.7508919111716488,0.03784001265116365,0.4573588670706859,lt_dwa_scout_bridge_request_77530000000.txt
77.826,4.573132234462898,-0.3765057403512682,-1.847585775379665,0.05823484662771156,0.5691859641383434,lt_dwa_scout_bridge_request_77838000000.txt
78.226,4.524986678551022,-0.5180387713050315,-1.9302168660278525,0.14706376634002968,0.7028526332946458,lt_dwa_scout_bridge_request_78231000000.txt
78.526,4.490373152379656,-0.6025239218325487,-1.968258204056716,0.19403874524785578,0.789148021727182,lt_dwa_scout_bridge_request_78541000000.txt
78.926,4.4581834676770375,-0.6777974626030563,-1.973723161461064,0.23735430823969,0.8677410644942547,lt_dwa_scout_bridge_request_78934000000.txt
79.226,4.439276206507963,-0.7249570545729783,-1.9522995692824006,0.26462398022686057,0.9165009021071554,lt_dwa_scout_bridge_request_79236000000.txt
79.526,4.429123838551282,-0.7506939203263858,-1.9000861310977366,0.2816059377822094,0.943101772729445,lt_dwa_scout_bridge_request_79538000000.txt
79.926,4.427968897893885,-0.75515822823136,-1.7876549502775558,0.2850036166330331,0.94735607426261,lt_dwa_scout_bridge_request_79929000000.txt
80.226,4.428596548943017,-0.7586338165598185,-1.675246630092027,0.2883742234083622,0.9497511102957171,lt_dwa_scout_bridge_request_80238000000.txt
80.526,4.431783681288035,-0.7618114761396161,-1.5336486186650218,0.29266786599940087,0.9503822967777752,lt_dwa_scout_bridge_request_80542000000.txt
80.926,4.43211864843454,-0.7642493679881399,-1.3031749064965645,0.29498216304515523,0.9521377662534378,lt_dwa_scout_bridge_request_80928000000.txt
81.226,4.432405329045977,-0.7688361240207713,-1.1004014431938098,0.29918524389564366,0.95565302076365,lt_dwa_scout_bridge_request_81237000000.txt
81.626,4.436227397001391,-0.7720643086605736,-0.8082833272088095,0.3038113630530539,0.955993119535574,lt_dwa_scout_bridge_request_81632000000.txt
81.926,4.437909574228897,-0.7740945524398275,-0.5879947414205037,0.3063905601935841,0.9566441464100212,lt_dwa_scout_bridge_request_81938000000.txt
82.326,4.4438093434188275,-0.7784464086821808,-0.25735051661509145,0.3130034917656948,0.9567271594652165,lt_dwa_scout_bridge_request_82329000000.txt
82.626,4.460449982513531,-0.7816304348315956,-0.0009208414395902941,0.32396360850531714,0.949768581300034,lt_dwa_scout_bridge_request_82638000000.txt
83.026,4.524052147466358,-0.7686402499172992,0.36273472887728847,0.3492690546990524,0.904065369386702,lt_dwa_scout_bridge_request_83029000000.txt
83.326,4.590474075417378,-0.7305841121679834,0.6247971512635133,0.35651145976296955,0.8375348517270986,lt_dwa_scout_bridge_request_83335000000.txt
83.626,4.663974555568245,-0.659260862549023,0.8669794404391175,0.3412351192812084,0.7399580962422404,lt_dwa_scout_bridge_request_83633000000.txt
83.926,4.74213759141752,-0.5452235387023142,1.091194754849133,0.2939673825631207,0.6031266275957581,lt_dwa_scout_bridge_request_83938000000.txt
84.326,4.819376101748718,-0.33756355335906624,1.3404340297920276,0.17116397526234614,0.3828500296145855,lt_dwa_scout_bridge_request_84332000000.txt
84.626,4.849083533422651,-0.14430576562087186,1.5036172630463718,0.031025363842853024,0.20880597183897376,lt_dwa_scout_bridge_request_84634000000.txt
84.926,4.849184722201161,0.03448765898037223,1.6272926720045455,0.11645620722832546,0.15470826299680188,lt_dwa_scout_bridge_request_84939000000.txt
85.226,4.8320602382470605,0.1935223171731687,1.7133810348978,0.255231360188152,0.2562316350915844,lt_dwa_scout_bridge_request_85235000000.txt
85.426,4.821955641945802,0.26520408876122403,1.7115822381531636,0.3194260511144995,0.3194260511144995,lt_dwa_scout_bridge_request_85439000000.txt
85.726,4.812725278244719,0.3275555550143062,1.711037388892571,0.37731215595213513,0.37731215595213513,lt_dwa_scout_bridge_request_85740000000.txt
86.026,4.80708356672959,0.3588972378129162,1.681564798173976,0.4074603999599444,0.4074603999599444,lt_dwa_scout_bridge_request_86040000000.txt
86.326,4.806627125043363,0.37228467116945435,1.6427845166621855,0.41951036358681804,0.41951036358681804,lt_dwa_scout_bridge_request_86339000000.txt
86.726,4.806082786661685,0.37798845202287346,1.5623426701055845,0.42482838357570457,0.42482838357570457,lt_dwa_scout_bridge_request_86739000000.txt
87.026,4.806380686884889,0.3801670323143023,1.5001258419613677,0.42663264158973047,0.42663264158973047,lt_dwa_scout_bridge_request_87040000000.txt
87.326,4.8021339618312755,0.38497460587078575,1.4227275646713824,0.43284687387799664,0.43284687387799664,lt_dwa_scout_bridge_request_87342000000.txt
87.726,4.803357670994581,0.3889844318882746,1.3277939078249517,0.43586361835799003,0.43586361835799003,lt_dwa_scout_bridge_request_87727000000.txt
88.026,4.803875524266399,0.39453448118713613,1.252285055887315,0.44059308531499103,0.44059308531499103,lt_dwa_scout_bridge_request_88031000000.txt
88.326,4.805146280092462,0.3961551824994127,1.1804803897419853,0.4414826166260102,0.4414826166260102,lt_dwa_scout_bridge_request_88338000000.txt
88.626,4.806076292197397,0.3996873921760509,1.1090000945342282,0.4442481467743023,0.4442481467743023,lt_dwa_scout_bridge_request_88641000000.txt
88.926,4.807596959374172,0.40116239742623516,1.0405190177481545,0.4449159461637994,0.4449159461637994,lt_dwa_scout_bridge_request_88938000000.txt
89.226,4.810668871871699,0.4029553580596187,0.9756783367842444,0.4452182573382306,0.4452182573382306,lt_dwa_scout_bridge_request_89237000000.txt
89.526,4.81239982601658,0.4056538377361332,0.9141790513714396,0.44693272575261594,0.44693272575261594,lt_dwa_scout_bridge_request_89538000000.txt
89.826,4.814354755081618,0.40818577479042206,0.8561519989498872,0.44841920532250107,0.44841920532250107,lt_dwa_scout_bridge_request_89835000000.txt
90.126,4.816331794909729,0.4096821805059203,0.8019857119178917,0.44896937377193963,0.44896937377193963,lt_dwa_scout_bridge_request_90139000000.txt
90.526,4.819845934207625,0.4136074021142717,0.7333304281757363,0.45113919194106883,0.45113919194106883,lt_dwa_scout_bridge_request_90532000000.txt
90.826,4.822402261234569,0.41541729525311344,0.6838910042090451,0.4517880985705653,0.4517880985705653,lt_dwa_scout_bridge_request_90837000000.txt
91.126,4.825119641003186,0.4180839161569162,0.6371852392370748,0.4531857245235758,0.4531857245235758,lt_dwa_scout_bridge_request_91140000000.txt
91.526,4.828711331687877,0.42048061132951847,0.5797040091815682,0.4540305632842202,0.4540305632842202,lt_dwa_scout_bridge_request_91533000000.txt
91.826,4.831659514010711,0.42187759400099506,0.5375820406540767,0.45422375933363374,0.45422375933363374,lt_dwa_scout_bridge_request_91837000000.txt
92.126,4.834570750023453,0.42187214707981024,0.4986428991097797,0.4531478182994288,0.4531478182994288,lt_dwa_scout_bridge_request_92137000000.txt
92.526,4.83834314932382,0.42439398536172784,0.4509213492724884,0.45414005789156225,0.45414005789156225,lt_dwa_scout_bridge_request_92528000000.txt
92.926,4.8423892309334455,0.4255779923293185,0.40636502928407436,0.45382571773843366,0.45382571773843366,lt_dwa_scout_bridge_request_92940000000.txt
93.226,4.841788115416776,0.42915417846712023,0.37464394234249354,0.4573885758511734,0.4573885758511734,lt_dwa_scout_bridge_request_93245000000.txt
93.526,4.846050151724714,0.4324777831662669,0.3450076739535868,0.45906163934311967,0.45906163934311967,lt_dwa_scout_bridge_request_93541000000.txt
93.826,4.848245717795465,0.436615984643699,0.3177565578801312,0.4622368226502521,0.4622368226502521,lt_dwa_scout_bridge_request_93843000000.txt
94.226,4.8522939522571065,0.43718969162457605,0.28496863132397887,0.46146712017501107,0.46146712017501107,lt_dwa_scout_bridge_request_94233000000.txt
94.546,4.855909167182191,0.43908728448526996,0.26176040675511253,0.46212532012299257,0.46212532012299257,lt_dwa_scout_bridge_request_94548000000.txt
94.926,4.858473550701203,0.4384451352869879,0.23030062872139126,0.4607210354519862,0.4607210354519862,lt_dwa_scout_bridge_request_94934000000.txt
95.226,4.862739874811283,0.44138911014388793,0.21071138665082612,0.4622387786852545,0.4622387786852545,lt_dwa_scout_bridge_request_95244000000.txt
95.546,4.864969007867193,0.44199195245944223,0.18829290187014708,0.46215825739164307,0.46215825739164307,lt_dwa_scout_bridge_request_95551000000.txt
95.846,4.867545150875639,0.44321882612473046,0.17350797292806214,0.462587521327523,0.462587521327523,lt_dwa_scout_bridge_request_95850000000.txt
96.246,4.87030170827535,0.44368651110495294,0.15335559996667725,0.4622546560206595,0.4622546560206595,lt_dwa_scout_bridge_request_96248000000.txt
96.526,4.873283909236592,0.4453591633562912,0.1448664715948964,0.46303536802686707,0.46303536802686707,lt_dwa_scout_bridge_request_96543000000.txt
96.846,4.877678178945912,0.44815808265697615,0.13643470385499648,0.46455171397462913,0.46455171397462913,lt_dwa_scout_bridge_request_96848000000.txt
97.126,4.879876258784236,0.4483877322778404,0.13301415987604098,0.46419960325374715,0.46419960325374715,lt_dwa_scout_bridge_request_97145000000.txt
97.446,4.882503171704153,0.4481503736692383,0.13019137101001418,0.46329716390181136,0.46329716390181136,lt_dwa_scout_bridge_request_97447000000.txt
97.726,4.886346955753058,0.4493216182091747,0.1310283135744213,0.46347268641928513,0.46347268641928513,lt_dwa_scout_bridge_request_97744000000.txt
98.026,4.888913571162258,0.4496196456995947,0.13277158542585019,0.4631393100039684,0.4631393100039684,lt_dwa_scout_bridge_request_98045000000.txt
98.426,4.894192524864179,0.4480361922868143,0.13917436057410185,0.46036034950187094,0.46036034950187094,lt_dwa_scout_bridge_request_98436000000.txt
98.726,4.897935407369672,0.44872721987936265,0.14409981912147504,0.4601883298492661,0.4601883298492661,lt_dwa_scout_bridge_request_98741000000.txt
99.026,4.900526414704785,0.4499260918274587,0.15101971026225885,0.46079114822076966,0.46079114822076966,lt_dwa_scout_bridge_request_99041000000.txt
99.326,4.9030567001311836,0.44962138815766556,0.15843228650487837,0.45995368905823725,0.45995368905823725,lt_dwa_scout_bridge_request_99345000000.txt
99.726,4.908481777778861,0.45054232975151365,0.16948584263043429,0.45974338048137203,0.45974338048137203,lt_dwa_scout_bridge_request_99732000000.txt
100.026,4.909804277628934,0.44990186726636205,0.1784337821854949,0.45885396206614343,0.45885396206614343,lt_dwa_scout_bridge_request_100044000000.txt
100.346,4.912882200362196,0.44972083983888683,0.18823840949909312,0.4580811552543135,0.4580811552543135,lt_dwa_scout_bridge_request_100351000000.txt
100.626,4.915769214752914,0.45039945101196305,0.19642699900078406,0.45820791203908573,0.45820791203908573,lt_dwa_scout_bridge_request_100642000000.txt
100.926,4.9192283394374945,0.45021657602522497,0.20578079230573137,0.45740466381302003,0.45740466381302003,lt_dwa_scout_bridge_request_100942000000.txt
101.326,4.922130306410797,0.4435773854725954,0.21855794921832078,0.4503605067969214,0.4503605067969214,lt_dwa_scout_bridge_request_101335000000.txt
101.626,4.926435829168696,0.4438527744558496,0.22732821493216895,0.44990773789995286,0.44990773789995286,lt_dwa_scout_bridge_request_101644000000.txt
101.926,4.927480970657632,0.4441899443801825,0.23591141793258458,0.4500707903266208,0.4500707903266208,lt_dwa_scout_bridge_request_101942000000.txt
102.326,4.932035412798966,0.44644868136759275,0.24648941574278924,0.4515923053023263,0.4515923053023263,lt_dwa_scout_bridge_request_102339000000.txt
102.626,4.935729226448616,0.4455318636273706,0.25391958628930883,0.45014372575897516,0.45014372575897516,lt_dwa_scout_bridge_request_102643000000.txt
103.026,4.9392794117089265,0.4461997327741422,0.26368113005858074,0.45031232646922964,0.45031232646922964,lt_dwa_scout_bridge_request_103041000000.txt
103.326,4.941589496630493,0.44612657619875407,0.26829180528617463,0.4499341161711368,0.4499341161711368,lt_dwa_scout_bridge_request_103343000000.txt
103.626,4.9438531073690175,0.44731971348521343,0.2732558097234876,0.4508296791745288,0.4508296791745288,lt_dwa_scout_bridge_request_103641000000.txt
104.026,4.94801000734149,0.4481395902735453,0.27876242882664976,0.45114526674583766,0.45114526674583766,lt_dwa_scout_bridge_request_104035000000.txt
104.346,4.951128917312063,0.4503053358566994,0.283765816110911,0.4529495316523752,0.4529495316523752,lt_dwa_scout_bridge_request_104346000000.txt
104.646,4.9534390156585815,0.4494966132803394,0.28750933398321155,0.4519016824634944,0.4519016824634944,lt_dwa_scout_bridge_request_104647000000.txt
104.926,4.954605390653294,0.4506648513298446,0.2913333665821012,0.45294533752086585,0.45294533752086585,lt_dwa_scout_bridge_request_104943000000.txt
105.226,4.957649359375185,0.45019573316609834,0.2945774386044803,0.45218334215480904,0.45218334215480904,lt_dwa_scout_bridge_request_105240000000.txt
105.546,4.961377998133511,0.4508638947728545,0.29850664631432167,0.4525150943757819,0.4525150943757819,lt_dwa_scout_bridge_request_105548000000.txt
105.846,4.963918861673129,0.45165941053521885,0.3008770810557959,0.45309830243335086,0.45309830243335086,lt_dwa_scout_bridge_request_105851000000.txt
106.146,4.96684834103267,0.4524737303116605,0.3033976849284024,0.45368657585874794,0.45368657585874794,lt_dwa_scout_bridge_request_106148000000.txt
106.426,4.96987781369022,0.4541485768878154,0.30651631797070644,0.455146433576392,0.455146433576392,lt_dwa_scout_bridge_request_106442000000.txt
106.826,4.975122237941389,0.45580816859476914,0.30965799996209514,0.45648657110890173,0.45648657110890173,lt_dwa_scout_bridge_request_106837000000.txt
107.146,4.977942351024637,0.45776715903675846,0.3118781964511315,0.4582982781670747,0.4582982781670747,lt_dwa_scout_bridge_request_107148000000.txt
107.426,4.980328659158786,0.4591480133900533,0.3136033489785176,0.4595692111646773,0.4595692111646773,lt_dwa_scout_bridge_request_107441000000.txt
107.746,4.984061956851653,0.46092999340655855,0.31519425277344254,0.46120546401920337,0.46120546401920337,lt_dwa_scout_bridge_request_107748000000.txt
108.046,4.986848474373828,0.46075092616595903,0.3161572380217113,0.46093858440044366,0.46093858440044366,lt_dwa_scout_bridge_request_108047000000.txt
108.346,4.988941191270739,0.4621346947314063,0.31726324511145276,0.4622669935491831,0.4622669935491831,lt_dwa_scout_bridge_request_108348000000.txt
108.626,4.991387642517611,0.46260601074851176,0.31789230836187815,0.4626861721318854,0.4626861721318854,lt_dwa_scout_bridge_request_108645000000.txt
108.946,4.994531308271367,0.4644016234279856,0.3181223503744695,0.4644338213693867,0.4644338213693867,lt_dwa_scout_bridge_request_108947000000.txt
109.226,4.995487157256885,0.4639859476353205,0.3153496752923968,0.4640078936318545,0.4640078936318545,lt_dwa_scout_bridge_request_109245000000.txt
109.626,4.998891864295491,0.46626869974829427,0.31406016319764424,0.46627001654589,0.46627001654589,lt_dwa_scout_bridge_request_109637000000.txt
109.946,5.002509836582772,0.4656671197949563,0.311576117002569,0.46567388346116473,0.46567388346116473,lt_dwa_scout_bridge_request_109948000000.txt
110.326,5.005799867019154,0.4692367643995419,0.3101491967207844,0.4692726068306044,0.4692726068306044,lt_dwa_scout_bridge_request_110335000000.txt
110.646,5.009797811829935,0.46902371026758854,0.3073886937016256,0.4691260362736539,0.4691260362736539,lt_dwa_scout_bridge_request_110647000000.txt
110.946,5.011839796642961,0.4693942043139006,0.3057018593244617,0.46954350152890684,0.46954350152890684,lt_dwa_scout_bridge_request_110946000000.txt
111.226,5.014140753215663,0.47046960684847605,0.30393354765591524,0.4706820709031372,0.4706820709031372,lt_dwa_scout_bridge_request_111243000000.txt
111.526,5.01905137338772,0.4715137463385214,0.3019413969569707,0.4718984719345315,0.4718984719345315,lt_dwa_scout_bridge_request_111545000000.txt
111.846,5.021122976909745,0.47301784438953925,0.2998154054204687,0.47348924091731576,0.47348924091731576,lt_dwa_scout_bridge_request_111852000000.txt
112.146,5.024179909651194,0.4739707408466997,0.29814635970803494,0.4745871165650299,0.4745871165650299,lt_dwa_scout_bridge_request_112152000000.txt
112.446,5.025854364781354,0.47364473574516325,0.2962433602703583,0.4743498538814499,0.4743498538814499,lt_dwa_scout_bridge_request_112448000000.txt
112.746,5.028205691568354,0.47441240634309045,0.2945516439753442,0.4752501365902914,0.4752501365902914,lt_dwa_scout_bridge_request_112751000000.txt
113.126,5.032733480779366,0.47595770859736836,0.2919999375228602,0.4770819857605089,0.4770819857605089,lt_dwa_scout_bridge_request_113141000000.txt
113.426,5.035561867664187,0.47680439412665643,0.29044187187061377,0.47812872397530454,0.47812872397530454,lt_dwa_scout_bridge_request_113439000000.txt
113.726,5.039473569011337,0.4768630174606307,0.2886895178845299,0.4784939916782137,0.4784939916782137,lt_dwa_scout_bridge_request_113741000000.txt
114.126,5.041909136857071,0.47812581925825837,0.28703364149288313,0.47995903449511745,0.47995903449511745,lt_dwa_scout_bridge_request_114133000000.txt
114.426,5.045230326197491,0.47893427861503185,0.2853061222699762,0.481065302885619,0.481065302885619,lt_dwa_scout_bridge_request_114442000000.txt
114.726,5.048988207927173,0.4786566285512181,0.28376293298195604,0.481156952118469,0.481156952118469,lt_dwa_scout_bridge_request_114740000000.txt
115.126,5.052719304411994,0.4790921078056993,0.2818853846700904,0.4819839964349358,0.4819839964349358,lt_dwa_scout_bridge_request_115136000000.txt
115.426,5.055517832965672,0.47949646808398644,0.2807020602867005,0.48269979561029597,0.48269979561029597,lt_dwa_scout_bridge_request_115443000000.txt
115.726,5.059107988349103,0.48079374780169987,0.27951534752168056,0.4844134414029839,0.4844134414029839,lt_dwa_scout_bridge_request_115744000000.txt
116.026,5.062969393965028,0.48185069615157855,0.27811189378266543,0.48594777287079294,0.48594777287079294,lt_dwa_scout_bridge_request_116040000000.txt
116.426,5.066006931775364,0.4830353464753229,0.2765472641716861,0.4875244209133863,0.4875244209133863,lt_dwa_scout_bridge_request_116433000000.txt
116.746,5.069159235563559,0.4837992719468756,0.2747843273555488,0.48871743922236155,0.48871743922236155,lt_dwa_scout_bridge_request_116746000000.txt
117.026,5.070515485441908,0.48489640672176754,0.2737022660496147,0.48999689686649,0.48999689686649,lt_dwa_scout_bridge_request_117043000000.txt
117.346,5.074103696612068,0.4848378531471548,0.27177492693262245,0.49046824738806,0.49046824738806,lt_dwa_scout_bridge_request_117349000000.txt
117.626,5.075443172756734,0.4852018197419686,0.2700238850994067,0.4910320541436374,0.4910320541436374,lt_dwa_scout_bridge_request_117644000000.txt
118.026,5.078612832566517,0.4857937515093885,0.26774993765853394,0.4921133471566246,0.4921133471566246,lt_dwa_scout_bridge_request_118032000000.txt
118.326,5.081006542107452,0.4868738536678129,0.2667954372840832,0.49356682348953834,0.49356682348953834,lt_dwa_scout_bridge_request_118344000000.txt
118.726,5.085175272572035,0.4876290930018505,0.26513297587654083,0.49501208005414127,0.49501208005414127,lt_dwa_scout_bridge_request_118737000000.txt
119.026,5.087104580473098,0.4887262810736717,0.26417112943011506,0.4964278253195482,0.4964278253195482,lt_dwa_scout_bridge_request_119044000000.txt
119.426,5.091007111021855,0.4897776469812107,0.26274886422629434,0.4981610560240488,0.4981610560240488,lt_dwa_scout_bridge_request_119436000000.txt
119.726,5.09476725150808,0.4903568604026726,0.26213492143571715,0.4994303580103654,0.4994303580103654,lt_dwa_scout_bridge_request_119745000000.txt
120.026,5.097940236675018,0.49227112526073163,0.26105449130620934,0.5019194663742633,0.5019194663742633,lt_dwa_scout_bridge_request_120044000000.txt
120.326,5.101440101495237,0.49319945948045235,0.26010215498455375,0.5035233867688512,0.5035233867688512,lt_dwa_scout_bridge_request_120345000000.txt
120.626,5.103193659447403,0.4939188608772291,0.25952043568754074,0.5045837616099096,0.5045837616099096,lt_dwa_scout_bridge_request_120641000000.txt
120.946,5.107150185722499,0.4944252825380047,0.2588708964577915,0.5059026806740121,0.5059026806740121,lt_dwa_scout_bridge_request_120947000000.txt
121.226,5.1109800962690395,0.49462022465836514,0.25835636111948446,0.5069178911904537,0.5069178911904537,lt_dwa_scout_bridge_request_121242000000.txt
121.626,5.1149621302263535,0.49649720307965334,0.25750559637021364,0.5096329699421922,0.5096329699421922,lt_dwa_scout_bridge_request_121635000000.txt
121.926,5.116921464420921,0.49717983502335156,0.25733400623800384,0.5107430050389135,0.5107430050389135,lt_dwa_scout_bridge_request_121942000000.txt
122.326,5.119855072989701,0.49842352962155484,0.25691275852148093,0.5126316937156492,0.5126316937156492,lt_dwa_scout_bridge_request_122332000000.txt
122.626,5.12188905535896,0.49865037321289646,0.25685518888113357,0.5133314100283173,0.5133314100283173,lt_dwa_scout_bridge_request_122636000000.txt
123.026,5.125934621317354,0.49980744247708125,0.2569174048492091,0.5154289557270003,0.5154289557270003,lt_dwa_scout_bridge_request_123031000000.txt
123.326,5.127754057601846,0.499539426633327,0.2566270291407933,0.5156168519306644,0.5156168519306644,lt_dwa_scout_bridge_request_123344000000.txt
123.726,5.132658051094115,0.5009126097188938,0.25671523567706117,0.5181810504982611,0.5181810504982611,lt_dwa_scout_bridge_request_123731000000.txt
124.046,5.134979078853662,0.5015017772894366,0.25643809170082865,0.5193490005310942,0.5193490005310942,lt_dwa_scout_bridge_request_124047000000.txt
124.326,5.136602564429795,0.5019985693474334,0.2559908298876694,0.5202526542322163,0.5202526542322163,lt_dwa_scout_bridge_request_124338000000.txt
124.726,5.141866495479342,0.5027783050930033,0.2558087553583935,0.5224099220074051,0.5224099220074051,lt_dwa_scout_bridge_request_124727000000.txt
125.026,5.145698131631748,0.5048745697175592,0.2556378767769929,0.5254771895225067,0.5254771895225067,lt_dwa_scout_bridge_request_125039000000.txt
125.426,5.14935343097818,0.5061117680028959,0.25515875656183623,0.5276888941942693,0.5276888941942693,lt_dwa_scout_bridge_request_125434000000.txt
125.726,5.152899213922934,0.5066780339013752,0.2550262091481989,0.5292455003648251,0.5292455003648251,lt_dwa_scout_bridge_request_125745000000.txt
126.026,5.156061916856637,0.507789290194538,0.2549655909877467,0.5312299738618297,0.5312299738618297,lt_dwa_scout_bridge_request_126041000000.txt
126.326,5.159553838327597,0.5084721757419324,0.2547876950867714,0.5329177993169334,0.5329177993169334,lt_dwa_scout_bridge_request_126343000000.txt
126.726,5.162025827336282,0.5107237193832292,0.25423085464163603,0.5358088150307401,0.5358088150307401,lt_dwa_scout_bridge_request_126733000000.txt
127.126,5.166835073402803,0.5112754535950874,0.2538229649967935,0.5378071505346323,0.5378071505346323,lt_dwa_scout_bridge_request_127140000000.txt
127.426,5.169538085080224,0.5122249309544089,0.25372466672977617,0.5395530948701137,0.5395530948701137,lt_dwa_scout_bridge_request_127444000000.txt
127.726,5.172983348352311,0.5130273431054355,0.25368777870646014,0.5414058492305001,0.5414058492305001,lt_dwa_scout_bridge_request_127737000000.txt
128.026,5.174561547201069,0.5134134975055935,0.2534083713598493,0.5422777454240187,0.5422777454240187,lt_dwa_scout_bridge_request_128044000000.txt
128.426,5.178049140618362,0.5149023078528643,0.2528775645193511,0.544817293326068,0.544817293326068,lt_dwa_scout_bridge_request_128438000000.txt
128.826,5.1811919401739,0.5159501883015973,0.25281949323305464,0.5468410335668269,0.5468410335668269,lt_dwa_scout_bridge_request_128839000000.txt
129.226,5.184181121664161,0.5166211011562469,0.2525554679371365,0.5484706443715665,0.5484706443715665,lt_dwa_scout_bridge_request_129237000000.txt
129.526,5.187272330793219,0.5172852449396017,0.252148752681099,0.5501408460684847,0.5501408460684847,lt_dwa_scout_bridge_request_129542000000.txt
129.826,5.189241555725345,0.5182860134749201,0.25214917493488986,0.5517542552414739,0.5517542552414739,lt_dwa_scout_bridge_request_129842000000.txt
130.226,5.193728284457797,0.5189812653200148,0.2515382385114595,0.553960469665593,0.553960469665593,lt_dwa_scout_bridge_request_130237000000.txt
130.546,5.197833961224441,0.5192977778218999,0.2510517942040173,0.5557053700159074,0.5557053700159074,lt_dwa_scout_bridge_request_130546000000.txt
130.846,5.200662175393778,0.5176942436632694,0.23995407843636268,0.5552230529758717,0.5552230529758717,lt_dwa_scout_bridge_request_130849000000.txt
131.226,5.20519341624047,0.5216148483976197,0.23420825423826958,0.5605233163190504,0.5605233163190504,lt_dwa_scout_bridge_request_131234000000.txt
131.526,5.206702407080614,0.5207986662206607,0.2268070518660329,0.5603187805438423,0.5603187805438423,lt_dwa_scout_bridge_request_131545000000.txt
131.826,5.209571507583997,0.5232308120725027,0.22210671001943444,0.56364057651404,0.56364057651404,lt_dwa_scout_bridge_request_131844000000.txt
132.246,5.21281831581813,0.5225103035184977,0.21213883503301947,0.5641884905159423,0.5641884905159423,lt_dwa_scout_bridge_request_132248000000.txt
132.526,5.215049403639723,0.5225573873598774,0.19963192285902845,0.5650774009728058,0.5650774009728058,lt_dwa_scout_bridge_request_132542000000.txt
132.826,5.218209899490414,0.5246774546477198,0.18926664435419593,0.5682446582689766,0.5682446582689766,lt_dwa_scout_bridge_request_132844000000.txt
133.126,5.2219995292637185,0.5255661805266434,0.18017294461581468,0.5705292289678738,0.5705292289678738,lt_dwa_scout_bridge_request_133142000000.txt
133.426,5.226865657616399,0.5270460567160284,0.1730483565642992,0.5737992440790035,0.5737992440790035,lt_dwa_scout_bridge_request_133444000000.txt
133.746,5.230024592696298,0.5270300584736218,0.16575309210127392,0.5750408644433946,0.5750408644433946,lt_dwa_scout_bridge_request_133746000000.txt
134.026,5.233657538297255,0.5271276971315013,0.16120343503375834,0.5765929710691005,0.5765929710691005,lt_dwa_scout_bridge_request_134045000000.txt
134.346,5.235347366591143,0.5284911374655243,0.1562778903960313,0.5785250775385534,0.5785250775385534,lt_dwa_scout_bridge_request_134346000000.txt
134.726,5.239240815471465,0.5300020431887713,0.15353580079455428,0.5814966324680853,0.5814966324680853,lt_dwa_scout_bridge_request_134743000000.txt
135.026,5.241710001138027,0.5290066049162581,0.15127665895124728,0.5816113072277485,0.5816113072277485,lt_dwa_scout_bridge_request_135044000000.txt
135.346,5.243795106853848,0.5292640890463576,0.15052151892856458,0.5827147930848756,0.5827147930848756,lt_dwa_scout_bridge_request_135350000000.txt
135.646,5.2469479680041395,0.5293069912982826,0.1501119085472891,0.5840797804569281,0.5840797804569281,lt_dwa_scout_bridge_request_135646000000.txt
136.026,5.250453810403659,0.5311701409046179,0.15166977102219562,0.5872553360628946,0.5872553360628946,lt_dwa_scout_bridge_request_136037000000.txt
136.426,5.254521682285499,0.5304738152432857,0.15280307624882625,0.5883738228475224,0.5883738228475224,lt_dwa_scout_bridge_request_136434000000.txt
136.726,5.258286490905776,0.5316781854171424,0.15476754735767914,0.5910952581715438,0.5910952581715438,lt_dwa_scout_bridge_request_136745000000.txt
137.026,5.261071107281975,0.5309364477119936,0.1566655983627736,0.5916516158741277,0.5916516158741277,lt_dwa_scout_bridge_request_137044000000.txt
